doc_id,url,source,language,rights,content_sha256,policy_version,final_stage,decision,reason,cluster_id,kept_id
synthetic-00662,https://fixture.invalid/00662,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00663,https://fixture.invalid/00663,web,en,restricted,ea799be8c08b736f07ac5de8fd4abb78ce263caa71e1292c856cf36669bbda7a,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00664,https://fixture.invalid/00664,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00665,https://fixture.invalid/00665,library,en,public-domain,e96f4fd9037e722af7c361285098be4508b94e19ad8141dc6d5868ceda010b37,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,199,synthetic-00665
synthetic-00666,https://fixture.invalid/00666,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00667,https://fixture.invalid/00667,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00668,https://fixture.invalid/00668,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00669,https://fixture.invalid/00669,community,en,permission,0ca8e486cb9fab88b4977f92eac493093a451479ce4cf212f765c442cff65849,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,200,synthetic-00669
synthetic-00670,https://fixture.invalid/00670,reference,en,licensed,16a301285a46a483d73045c582b5bf2bb09bd736fd6e98581c35bc35c79ba1b0,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,201,synthetic-00671
synthetic-00671,https://fixture.invalid/00671,reference,en,licensed,ad368e83347b2f5d69888acb719e8633960b6d7d09168f0241925bc98336db98,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,201,synthetic-00671
synthetic-00672,https://fixture.invalid/00672,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00673,https://fixture.invalid/00673,web,en,restricted,8264bd0dd50d9dae7578bc0867d18ac93ad30d1a69bd0de6308727749a932dc5,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00674,https://fixture.invalid/00674,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00675,https://fixture.invalid/00675,library,en,public-domain,091be61f5a38ad096fe4617224cc86c82f7163688fb7a80b0d37975fc40b4d8b,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,202,synthetic-00675
synthetic-00676,https://fixture.invalid/00676,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00677,https://fixture.invalid/00677,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00678,https://fixture.invalid/00678,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00679,https://fixture.invalid/00679,community,en,permission,005592a8015b638723e3ad577fd494b278725f91d9c3701627b7d62afd05fc8a,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,203,synthetic-00679
synthetic-00680,https://fixture.invalid/00680,reference,en,licensed,eab666ae8f2f0c38f970ca208733f0ea0f6085e58f61e023225fee48821ed1c4,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,204,synthetic-00681
synthetic-00681,https://fixture.invalid/00681,reference,en,licensed,08d82e2890cc820935272856d0edcc83b9a67fa77193b6b473ea11dd4ced2665,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,204,synthetic-00681
synthetic-00682,https://fixture.invalid/00682,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00683,https://fixture.invalid/00683,web,en,restricted,9d0205f01975c2f2da577389b62dc9b2a51f961863f6c41bce8e5be5dd75bff6,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00684,https://fixture.invalid/00684,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00685,https://fixture.invalid/00685,library,en,public-domain,617f0d7a9633513848badfcb3fdedd7fc5cdceec7709521d32f842d43b6ec000,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,205,synthetic-00685
synthetic-00686,https://fixture.invalid/00686,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00687,https://fixture.invalid/00687,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00688,https://fixture.invalid/00688,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00689,https://fixture.invalid/00689,community,en,permission,83de8bba4fcc56b3317f666d221e765f9085be0cc50a0e653170ba05e78ad9b5,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,206,synthetic-00689
synthetic-00690,https://fixture.invalid/00690,reference,en,licensed,2406257805198c8350a48814d8a27807a28e1b321a1519b7380ff339cdc2317c,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,207,synthetic-00691
synthetic-00691,https://fixture.invalid/00691,reference,en,licensed,869b6d928170c9ffa3bdc92282e8599c67aeb4ca90b7a86eb5dfb25a32c7381d,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,207,synthetic-00691
synthetic-00692,https://fixture.invalid/00692,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00693,https://fixture.invalid/00693,web,en,restricted,a5b1bcb37c8fb26b6f9c025a43ea6e15db505f0c9614ff20f1b133e0fea8dcd2,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00694,https://fixture.invalid/00694,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00695,https://fixture.invalid/00695,library,en,public-domain,2ea4d77966fcba8431dd1e98d8e0f37fe34756cd4f8eefff4490677816412b4e,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,208,synthetic-00695
synthetic-00696,https://fixture.invalid/00696,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00697,https://fixture.invalid/00697,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00698,https://fixture.invalid/00698,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00699,https://fixture.invalid/00699,community,en,permission,8e84de1b8b3122dc4189fa0a0f619c5255ea7fba5aeba65933b4f92aa22d1540,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,209,synthetic-00699
synthetic-00700,https://fixture.invalid/00700,reference,en,licensed,50d0f8fb6660c0180ceadb96f235124c16d257107b060ac69facac557d073555,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,210,synthetic-00701
synthetic-00701,https://fixture.invalid/00701,reference,en,licensed,53f4c63425305d9aa68099071f0f65bf8df533faef19c64f2189089991daa5f5,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,210,synthetic-00701
synthetic-00702,https://fixture.invalid/00702,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00703,https://fixture.invalid/00703,web,en,restricted,62b4ef69d60b8c15bb735ea214b74fa17d7ec9329a9c1a2385c6e887d521bf86,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00704,https://fixture.invalid/00704,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00705,https://fixture.invalid/00705,library,en,public-domain,223b87cf48c443496110039dc89ee152d51abc161e68568038ebfa852099fe4e,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,211,synthetic-00705
synthetic-00706,https://fixture.invalid/00706,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00707,https://fixture.invalid/00707,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00708,https://fixture.invalid/00708,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00709,https://fixture.invalid/00709,community,en,permission,368b48439bc4c0bba2f5abac6e350e81475c39ad3378c17f4f97892bbb7d0e92,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,212,synthetic-00709
synthetic-00710,https://fixture.invalid/00710,reference,en,licensed,8fbae892d9918e8f5ca7bee62c9949190e4df370e5291514dbf0506820025e7c,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,213,synthetic-00711
synthetic-00711,https://fixture.invalid/00711,reference,en,licensed,f4e7f74fde7732a0cf603d75ef718ddc99e1053b166f8c2785e5e986142ebefd,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,213,synthetic-00711
synthetic-00712,https://fixture.invalid/00712,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00713,https://fixture.invalid/00713,web,en,restricted,76a211283588c8db54e350a4e112f16aa7e22a1a06af10a4f05e2405241f34e8,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00714,https://fixture.invalid/00714,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00715,https://fixture.invalid/00715,library,en,public-domain,0b443138f3550e1543323d0ec539ed1abb77a1ac9e7b8dc4146c40d9fa59e16a,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,214,synthetic-00715
synthetic-00716,https://fixture.invalid/00716,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00717,https://fixture.invalid/00717,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00718,https://fixture.invalid/00718,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00719,https://fixture.invalid/00719,community,en,permission,257e020553833a3c1bc23ee0d9cffea4190155f2a8a60240d5c02497716186d2,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,215,synthetic-00719
synthetic-00720,https://fixture.invalid/00720,reference,en,licensed,aa089f4705f2817c86fd2ab91d57702b6d787ee9ac9d530b418da2c9fa4fb04e,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,216,synthetic-00721
synthetic-00721,https://fixture.invalid/00721,reference,en,licensed,91820aba63215c6a9f07a0b8a0e1b50d731861da5ae2fa1f4a97c4ab103d2e80,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,216,synthetic-00721
synthetic-00722,https://fixture.invalid/00722,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00723,https://fixture.invalid/00723,web,en,restricted,72a8672d8441d5489b534e7026cba0000be5ee22476295288313f70af6e04360,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00724,https://fixture.invalid/00724,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00725,https://fixture.invalid/00725,library,en,public-domain,bf7e24cc22ec14a70e598683c163546b220e442f0729c3e9d900ef75a7c31794,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,217,synthetic-00725
synthetic-00726,https://fixture.invalid/00726,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00727,https://fixture.invalid/00727,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00728,https://fixture.invalid/00728,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00729,https://fixture.invalid/00729,community,en,permission,0303543d7ca14d8aa8b37cc2d4898d1c671884637a661693043c5013b31db75f,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,218,synthetic-00729
synthetic-00730,https://fixture.invalid/00730,reference,en,licensed,e11f497089ee931237e5c480ea11fff5ceeedcf89fc761fea2803cdc95057ec7,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,219,synthetic-00731
synthetic-00731,https://fixture.invalid/00731,reference,en,licensed,5e3ffd060f45e142f4856708c8c5ccb75838cf02e25d1997e6896f011673851e,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,219,synthetic-00731
synthetic-00732,https://fixture.invalid/00732,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00733,https://fixture.invalid/00733,web,en,restricted,2b8649a6134d4038cb2731399b764be1f81fe08e7121d82682e5afc828cda26f,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00734,https://fixture.invalid/00734,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00735,https://fixture.invalid/00735,library,en,public-domain,c5bb5659301edac6e042cf69ea52ded8dea203489b44189d9dd3416486af33b1,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,220,synthetic-00735
synthetic-00736,https://fixture.invalid/00736,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00737,https://fixture.invalid/00737,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00738,https://fixture.invalid/00738,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00739,https://fixture.invalid/00739,community,en,permission,a5002c7b8b24dff66d346cee55508d2e34d7e4a347a043eda732224b772d350c,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,221,synthetic-00739
synthetic-00740,https://fixture.invalid/00740,reference,en,licensed,570a97f69a59f144fec6ee10e8fd6729451bab8f532e1a69e8ba7efba9c75745,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,222,synthetic-00741
synthetic-00741,https://fixture.invalid/00741,reference,en,licensed,18e5682a63033dc60eb3b1af944ccb971eb91c7070b8c73d3c73f58789918564,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,222,synthetic-00741
synthetic-00742,https://fixture.invalid/00742,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00743,https://fixture.invalid/00743,web,en,restricted,02fac976163633ca4d0b0075a4daaa223263c9ad1c4ef8937c0376edc0dc8472,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00744,https://fixture.invalid/00744,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00745,https://fixture.invalid/00745,library,en,public-domain,40bdabc4dba35441d49b09e9b2069af405fdc51ea906f932069916ba07d6f725,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,223,synthetic-00745
synthetic-00746,https://fixture.invalid/00746,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00747,https://fixture.invalid/00747,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00748,https://fixture.invalid/00748,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00749,https://fixture.invalid/00749,community,en,permission,33cf08fff34dae35e5b0a694f5bf3124670bf9d751a09db781c3f8c0be585a07,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,224,synthetic-00749
synthetic-00750,https://fixture.invalid/00750,reference,en,licensed,de101937277ae73127037b383a4fd9cfd99deb567aa6bf6523c7d546f006148a,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,225,synthetic-00751
synthetic-00751,https://fixture.invalid/00751,reference,en,licensed,49cff18cf8e2a6a47651e2f3d86015d027aa50fe39fee13d70926ca35fc53958,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,225,synthetic-00751
synthetic-00752,https://fixture.invalid/00752,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00753,https://fixture.invalid/00753,web,en,restricted,a018b626350b32ceed6571adaf59de1c05455320e6b97dc3e09f5abc11d5c6d5,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00754,https://fixture.invalid/00754,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00755,https://fixture.invalid/00755,library,en,public-domain,fde375146c54cef86f8a19834e43c0bf0f013ab6ee96b853baff2923a706111a,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,226,synthetic-00755
synthetic-00756,https://fixture.invalid/00756,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00757,https://fixture.invalid/00757,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00758,https://fixture.invalid/00758,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00759,https://fixture.invalid/00759,community,en,permission,06a4a728352b1cdc3e7cb168021af83d252563d5a94081d09e091b16367a03b2,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,227,synthetic-00759
synthetic-00760,https://fixture.invalid/00760,reference,en,licensed,62caab2b86b1935791099d86767a048bc6c59f23271dcd574393c0e0e5dcbd59,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,228,synthetic-00761
synthetic-00761,https://fixture.invalid/00761,reference,en,licensed,01115ae9a32fc0a76ce03b731d66b7e600759a9fe755e0ec801c69f856cfc6d1,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,228,synthetic-00761
synthetic-00762,https://fixture.invalid/00762,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00763,https://fixture.invalid/00763,web,en,restricted,bd91a7782767bc4a25c024ef2541c73d959bd8e3efc4857ae98943d9f5779a81,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00764,https://fixture.invalid/00764,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00765,https://fixture.invalid/00765,library,en,public-domain,7919f92d5003dfc1de1027efaf3e56805e2472f9d7a98e1073af963874afd0d6,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,229,synthetic-00765
synthetic-00766,https://fixture.invalid/00766,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00767,https://fixture.invalid/00767,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00768,https://fixture.invalid/00768,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00769,https://fixture.invalid/00769,community,en,permission,44a7bb33fa8e865b347df830c53dfe93c707ceda65c3804b336dbf190bc100d1,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,230,synthetic-00769
synthetic-00770,https://fixture.invalid/00770,reference,en,licensed,330e385dad3237038dbad4e0eab082a73e5b75053963ba268e9c45a0b62d25c2,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,231,synthetic-00771
synthetic-00771,https://fixture.invalid/00771,reference,en,licensed,9e9d56dfca18a58f4217e18090fd3b0fa18b114d5f3ecb4b98de3b510593a776,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,231,synthetic-00771
synthetic-00772,https://fixture.invalid/00772,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00773,https://fixture.invalid/00773,web,en,restricted,5e77e20364db731352c8ea75e8783c1705ddf7912a99ade300f6e6380fbb3306,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00774,https://fixture.invalid/00774,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00775,https://fixture.invalid/00775,library,en,public-domain,b32358acf15dfb3fcef76e0d60819a96796b39e1980f7137501dbcd188a150c8,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,232,synthetic-00775
synthetic-00776,https://fixture.invalid/00776,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00777,https://fixture.invalid/00777,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00778,https://fixture.invalid/00778,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00779,https://fixture.invalid/00779,community,en,permission,2d8d5584da4ee8b71f161d52c898e3f7a35be9766e66d87896e2ebef7f8194fe,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,233,synthetic-00779
synthetic-00780,https://fixture.invalid/00780,reference,en,licensed,865370f7c45c71f2c90612ebf9a90279864bf2c1ab327161067f68b1bda604e9,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,234,synthetic-00781
synthetic-00781,https://fixture.invalid/00781,reference,en,licensed,e53522bd689f8d0376264cb7b1c4f0d171dcdfa79d20ecd4798240447bb10757,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,234,synthetic-00781
synthetic-00782,https://fixture.invalid/00782,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00783,https://fixture.invalid/00783,web,en,restricted,f6363dfe701c2cc4191a19bc1e67a8859897ec3f9b2c0b2d0b6ba7e5af227dd2,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00784,https://fixture.invalid/00784,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00785,https://fixture.invalid/00785,library,en,public-domain,15f8cf5bd2a65c42ff019604f51c3e4c6c59a7aa8c85f36d997fed4cfadbbf4d,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,235,synthetic-00785
synthetic-00786,https://fixture.invalid/00786,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00787,https://fixture.invalid/00787,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00788,https://fixture.invalid/00788,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00789,https://fixture.invalid/00789,community,en,permission,c7476e42e97a19ea1b9bfa64bf7dfd35e07ecb1b1b7c59802d45398010337470,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,236,synthetic-00789
synthetic-00790,https://fixture.invalid/00790,reference,en,licensed,df6c34bd44204536a2b44fadaeed3aea647179ba49e156dce00e9826392dcb03,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,237,synthetic-00791
synthetic-00791,https://fixture.invalid/00791,reference,en,licensed,0adce8dc0c46c835afc941636ee122e96d3612b2f826892795b3821cd8c8aea8,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,237,synthetic-00791
synthetic-00792,https://fixture.invalid/00792,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00793,https://fixture.invalid/00793,web,en,restricted,28dd8639935aff2b7f5bdcd543769ff0724f524dea60c0b85ea0965660a6792a,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
